"city","dbpedia","population","country_name","image","flag","currency","religion"
"Varanasi","http://dbpedia.org/resource/Varanasi",1435113,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Varanasi_collage.png?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.7
"Varanasi","http://dbpedia.org/resource/Varanasi",1435113,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Varanasi_collage.png?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.9
"Varanasi","http://dbpedia.org/resource/Varanasi",1435113,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Varanasi_collage.png?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",1.7
"Varanasi","http://dbpedia.org/resource/Varanasi",1435113,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Varanasi_collage.png?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",2.3
"Varanasi","http://dbpedia.org/resource/Varanasi",1435113,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Varanasi_collage.png?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",14.2
"Varanasi","http://dbpedia.org/resource/Varanasi",1435113,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Varanasi_collage.png?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",79.8
"Meerut","http://dbpedia.org/resource/Meerut",1424908,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Shaheed_Smarak_Meerut-2.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.4
"Meerut","http://dbpedia.org/resource/Meerut",1424908,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Shaheed_Smarak_Meerut-2.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.7
"Meerut","http://dbpedia.org/resource/Meerut",1424908,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Shaheed_Smarak_Meerut-2.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.9
"Meerut","http://dbpedia.org/resource/Meerut",1424908,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Shaheed_Smarak_Meerut-2.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",1.7
"Meerut","http://dbpedia.org/resource/Meerut",1424908,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Shaheed_Smarak_Meerut-2.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",2.3
"Meerut","http://dbpedia.org/resource/Meerut",1424908,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Shaheed_Smarak_Meerut-2.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",14.2
"Meerut","http://dbpedia.org/resource/Meerut",1424908,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Shaheed_Smarak_Meerut-2.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",79.8
"Aurangabad, Maharashtra","http://dbpedia.org/resource/Aurangabad,_Maharashtra",1389376,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Bibi_ka_Maqbara.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.4
"Aurangabad, Maharashtra","http://dbpedia.org/resource/Aurangabad,_Maharashtra",1389376,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Bibi_ka_Maqbara.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.7
"Aurangabad, Maharashtra","http://dbpedia.org/resource/Aurangabad,_Maharashtra",1389376,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Bibi_ka_Maqbara.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.9
"Aurangabad, Maharashtra","http://dbpedia.org/resource/Aurangabad,_Maharashtra",1389376,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Bibi_ka_Maqbara.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",1.7
"Aurangabad, Maharashtra","http://dbpedia.org/resource/Aurangabad,_Maharashtra",1389376,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Bibi_ka_Maqbara.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",2.3
"Aurangabad, Maharashtra","http://dbpedia.org/resource/Aurangabad,_Maharashtra",1389376,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Bibi_ka_Maqbara.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",14.2
"Aurangabad, Maharashtra","http://dbpedia.org/resource/Aurangabad,_Maharashtra",1389376,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Bibi_ka_Maqbara.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",79.8
"Kollam","http://dbpedia.org/resource/Kollam",1351000,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Kollam_Collage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.4
"Kollam","http://dbpedia.org/resource/Kollam",1351000,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Kollam_Collage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.7
"Kollam","http://dbpedia.org/resource/Kollam",1351000,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Kollam_Collage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.9
"Kollam","http://dbpedia.org/resource/Kollam",1351000,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Kollam_Collage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",1.7
"Kollam","http://dbpedia.org/resource/Kollam",1351000,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Kollam_Collage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",2.3
"Kollam","http://dbpedia.org/resource/Kollam",1351000,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Kollam_Collage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",14.2
"Kollam","http://dbpedia.org/resource/Kollam",1351000,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Kollam_Collage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",79.8
"Solapur","http://dbpedia.org/resource/Solapur",1284863,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Satrasta,_Solapur.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.4
"Solapur","http://dbpedia.org/resource/Solapur",1284863,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Satrasta,_Solapur.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.7
"Solapur","http://dbpedia.org/resource/Solapur",1284863,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Satrasta,_Solapur.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.9
"Solapur","http://dbpedia.org/resource/Solapur",1284863,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Satrasta,_Solapur.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",1.7
"Solapur","http://dbpedia.org/resource/Solapur",1284863,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Satrasta,_Solapur.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",2.3
"Solapur","http://dbpedia.org/resource/Solapur",1284863,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Satrasta,_Solapur.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",14.2
"Solapur","http://dbpedia.org/resource/Solapur",1284863,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Satrasta,_Solapur.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",79.8
"Srinagar","http://dbpedia.org/resource/Srinagar",1273312,"India","http://en.wikipedia.org/wiki/Special:FilePath/Srinagar_pano.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.4
"Srinagar","http://dbpedia.org/resource/Srinagar",1273312,"India","http://en.wikipedia.org/wiki/Special:FilePath/Srinagar_pano.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.7
"Srinagar","http://dbpedia.org/resource/Srinagar",1273312,"India","http://en.wikipedia.org/wiki/Special:FilePath/Srinagar_pano.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.9
"Srinagar","http://dbpedia.org/resource/Srinagar",1273312,"India","http://en.wikipedia.org/wiki/Special:FilePath/Srinagar_pano.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",1.7
"Srinagar","http://dbpedia.org/resource/Srinagar",1273312,"India","http://en.wikipedia.org/wiki/Special:FilePath/Srinagar_pano.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",2.3
"Srinagar","http://dbpedia.org/resource/Srinagar",1273312,"India","http://en.wikipedia.org/wiki/Special:FilePath/Srinagar_pano.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",14.2
"Srinagar","http://dbpedia.org/resource/Srinagar",1273312,"India","http://en.wikipedia.org/wiki/Special:FilePath/Srinagar_pano.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",79.8
"Jabalpur","http://dbpedia.org/resource/Jabalpur",1267564,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jabalpur_udit.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.4
"Jabalpur","http://dbpedia.org/resource/Jabalpur",1267564,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jabalpur_udit.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.7
"Jabalpur","http://dbpedia.org/resource/Jabalpur",1267564,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jabalpur_udit.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.9
"Jabalpur","http://dbpedia.org/resource/Jabalpur",1267564,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jabalpur_udit.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",1.7
"Jabalpur","http://dbpedia.org/resource/Jabalpur",1267564,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jabalpur_udit.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",2.3
"Jabalpur","http://dbpedia.org/resource/Jabalpur",1267564,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jabalpur_udit.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",14.2
"Jabalpur","http://dbpedia.org/resource/Jabalpur",1267564,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jabalpur_udit.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",79.8
"Gelugor","http://dbpedia.org/resource/Gelugor",1225501,"Malaysia","http://commons.wikimedia.org/wiki/Special:FilePath/Sekolah_Kebangsaan_Bukit_Gelugor.jpg?width=300","http://dbpedia.org/resource/Malaysia","http://dbpedia.org/resource/Malaysian_ringgit","http://dbpedia.org/resource/Islam_in_Malaysia"
"Dumai","http://dbpedia.org/resource/Dumai",1196885,"Indonesia","http://commons.wikimedia.org/wiki/Special:FilePath/Plaza_Dumai_Ramayana_Dept._Store.jpg?width=300","http://dbpedia.org/resource/Indonesia","http://dbpedia.org/resource/Indonesian_rupiah","http://dbpedia.org/resource/Islam"
"Dumai","http://dbpedia.org/resource/Dumai",1196885,"Indonesia","http://commons.wikimedia.org/wiki/Special:FilePath/Plaza_Dumai_Ramayana_Dept._Store.jpg?width=300","http://dbpedia.org/resource/Indonesia","http://dbpedia.org/resource/Indonesian_rupiah","http://dbpedia.org/resource/Roman_Catholicism"
"Dumai","http://dbpedia.org/resource/Dumai",1196885,"Indonesia","http://commons.wikimedia.org/wiki/Special:FilePath/Plaza_Dumai_Ramayana_Dept._Store.jpg?width=300","http://dbpedia.org/resource/Indonesia","http://dbpedia.org/resource/Indonesian_rupiah","http://dbpedia.org/resource/Buddhism"
"Dumai","http://dbpedia.org/resource/Dumai",1196885,"Indonesia","http://commons.wikimedia.org/wiki/Special:FilePath/Plaza_Dumai_Ramayana_Dept._Store.jpg?width=300","http://dbpedia.org/resource/Indonesia","http://dbpedia.org/resource/Indonesian_rupiah","http://dbpedia.org/resource/Confucianism"
"Dumai","http://dbpedia.org/resource/Dumai",1196885,"Indonesia","http://commons.wikimedia.org/wiki/Special:FilePath/Plaza_Dumai_Ramayana_Dept._Store.jpg?width=300","http://dbpedia.org/resource/Indonesia","http://dbpedia.org/resource/Indonesian_rupiah","Recognized:"
"Dumai","http://dbpedia.org/resource/Dumai",1196885,"Indonesia","http://commons.wikimedia.org/wiki/Special:FilePath/Plaza_Dumai_Ramayana_Dept._Store.jpg?width=300","http://dbpedia.org/resource/Indonesia","http://dbpedia.org/resource/Indonesian_rupiah","http://dbpedia.org/resource/Hinduism"
"Dumai","http://dbpedia.org/resource/Dumai",1196885,"Indonesia","http://commons.wikimedia.org/wiki/Special:FilePath/Plaza_Dumai_Ramayana_Dept._Store.jpg?width=300","http://dbpedia.org/resource/Indonesia","http://dbpedia.org/resource/Indonesian_rupiah","http://dbpedia.org/resource/Protestantism"
"Amritsar","http://dbpedia.org/resource/Amritsar",1183705,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Golden_Temple_India.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.4
"Amritsar","http://dbpedia.org/resource/Amritsar",1183705,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Golden_Temple_India.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.7
"Amritsar","http://dbpedia.org/resource/Amritsar",1183705,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Golden_Temple_India.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.9
"Amritsar","http://dbpedia.org/resource/Amritsar",1183705,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Golden_Temple_India.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",1.7
"Amritsar","http://dbpedia.org/resource/Amritsar",1183705,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Golden_Temple_India.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",2.3
"Amritsar","http://dbpedia.org/resource/Amritsar",1183705,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Golden_Temple_India.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",14.2
"Amritsar","http://dbpedia.org/resource/Amritsar",1183705,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Golden_Temple_India.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",79.8
"Blida","http://dbpedia.org/resource/Blida",1167882,"Algeria","http://commons.wikimedia.org/wiki/Special:FilePath/Blidar.JPG?width=300","http://dbpedia.org/resource/Algeria","http://dbpedia.org/resource/Algerian_dinar","http://dbpedia.org/resource/Sunni_Islam"
"Jodhpur","http://dbpedia.org/resource/Jodhpur",1138300,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jodhpur,_Rajasthan_-_India_(17933517794).jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.4
"Jodhpur","http://dbpedia.org/resource/Jodhpur",1138300,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jodhpur,_Rajasthan_-_India_(17933517794).jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.7
"Jodhpur","http://dbpedia.org/resource/Jodhpur",1138300,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jodhpur,_Rajasthan_-_India_(17933517794).jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.9
"Jodhpur","http://dbpedia.org/resource/Jodhpur",1138300,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jodhpur,_Rajasthan_-_India_(17933517794).jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",1.7
"Jodhpur","http://dbpedia.org/resource/Jodhpur",1138300,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jodhpur,_Rajasthan_-_India_(17933517794).jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",2.3
"Jodhpur","http://dbpedia.org/resource/Jodhpur",1138300,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jodhpur,_Rajasthan_-_India_(17933517794).jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",14.2
"Jodhpur","http://dbpedia.org/resource/Jodhpur",1138300,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Jodhpur,_Rajasthan_-_India_(17933517794).jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",79.8
"Ahvaz","http://dbpedia.org/resource/Ahvaz",1136989,"Iran","http://commons.wikimedia.org/wiki/Special:FilePath/Ahvaz_Montage.jpg?width=300","http://dbpedia.org/resource/Iran","http://dbpedia.org/resource/Iranian_rial","http://dbpedia.org/resource/Sunni_Islam"
"Ahvaz","http://dbpedia.org/resource/Ahvaz",1136989,"Iran","http://commons.wikimedia.org/wiki/Special:FilePath/Ahvaz_Montage.jpg?width=300","http://dbpedia.org/resource/Iran","http://dbpedia.org/resource/Iranian_rial","http://dbpedia.org/resource/Zoroastrianism"
"Ahvaz","http://dbpedia.org/resource/Ahvaz",1136989,"Iran","http://commons.wikimedia.org/wiki/Special:FilePath/Ahvaz_Montage.jpg?width=300","http://dbpedia.org/resource/Iran","http://dbpedia.org/resource/Iranian_rial","http://dbpedia.org/resource/Christianity"
"Ahvaz","http://dbpedia.org/resource/Ahvaz",1136989,"Iran","http://commons.wikimedia.org/wiki/Special:FilePath/Ahvaz_Montage.jpg?width=300","http://dbpedia.org/resource/Iran","http://dbpedia.org/resource/Iranian_rial","http://dbpedia.org/resource/Judaism"
"Ahvaz","http://dbpedia.org/resource/Ahvaz",1136989,"Iran","http://commons.wikimedia.org/wiki/Special:FilePath/Ahvaz_Montage.jpg?width=300","http://dbpedia.org/resource/Iran","http://dbpedia.org/resource/Iranian_rial","http://dbpedia.org/resource/Shia_Islam"
"Ranchi","http://dbpedia.org/resource/Ranchi",1126741,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Ranchi_9239.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.4
"Ranchi","http://dbpedia.org/resource/Ranchi",1126741,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Ranchi_9239.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.7
"Ranchi","http://dbpedia.org/resource/Ranchi",1126741,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Ranchi_9239.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.9
"Ranchi","http://dbpedia.org/resource/Ranchi",1126741,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Ranchi_9239.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",1.7
"Ranchi","http://dbpedia.org/resource/Ranchi",1126741,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Ranchi_9239.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",2.3
"Ranchi","http://dbpedia.org/resource/Ranchi",1126741,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Ranchi_9239.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",14.2
"Ranchi","http://dbpedia.org/resource/Ranchi",1126741,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Ranchi_9239.JPG?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",79.8
"Benghazi","http://dbpedia.org/resource/Benghazi",1110000,"Libya","http://commons.wikimedia.org/wiki/Special:FilePath/Panathenaic_amphora_Louvre_MN705.jpg?width=300","http://dbpedia.org/resource/Libya","http://dbpedia.org/resource/Libyan_dinar","http://dbpedia.org/resource/Islam_in_Libya"
"Thessaloniki","http://dbpedia.org/resource/Thessaloniki",1084001,"Greece","http://commons.wikimedia.org/wiki/Special:FilePath/Salonica_White_Tower.jpg?width=300","http://dbpedia.org/resource/Greece","http://dbpedia.org/resource/Euro","http://dbpedia.org/resource/Eastern_Orthodoxy"
"Marrakesh","http://dbpedia.org/resource/Marrakesh",1063415,"Morocco","http://commons.wikimedia.org/wiki/Special:FilePath/Marrakech_montage2.png?width=300","http://dbpedia.org/resource/Morocco","http://dbpedia.org/resource/Moroccan_dirham","Sunni Islam"
"Chandigarh","http://dbpedia.org/resource/Chandigarh",1054686,"India","http://commons.wikimedia.org/wiki/Special:FilePath/IN-CH.svg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.4
"Chandigarh","http://dbpedia.org/resource/Chandigarh",1054686,"India","http://commons.wikimedia.org/wiki/Special:FilePath/IN-CH.svg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.7
"Chandigarh","http://dbpedia.org/resource/Chandigarh",1054686,"India","http://commons.wikimedia.org/wiki/Special:FilePath/IN-CH.svg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.9
"Chandigarh","http://dbpedia.org/resource/Chandigarh",1054686,"India","http://commons.wikimedia.org/wiki/Special:FilePath/IN-CH.svg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",1.7
"Chandigarh","http://dbpedia.org/resource/Chandigarh",1054686,"India","http://commons.wikimedia.org/wiki/Special:FilePath/IN-CH.svg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",2.3
"Chandigarh","http://dbpedia.org/resource/Chandigarh",1054686,"India","http://commons.wikimedia.org/wiki/Special:FilePath/IN-CH.svg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",14.2
"Chandigarh","http://dbpedia.org/resource/Chandigarh",1054686,"India","http://commons.wikimedia.org/wiki/Special:FilePath/IN-CH.svg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",79.8
"Beni Mellal","http://dbpedia.org/resource/Beni_Mellal",1041655,"Morocco","http://commons.wikimedia.org/wiki/Special:FilePath/BeniMellal,AinAsserdoun.jpg?width=300","http://dbpedia.org/resource/Morocco","http://dbpedia.org/resource/Moroccan_dirham","Sunni Islam"
"Amravati","http://dbpedia.org/resource/Amravati",1031100,"India","http://en.wikipedia.org/wiki/Special:FilePath/Amravati-Montage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.4
"Amravati","http://dbpedia.org/resource/Amravati",1031100,"India","http://en.wikipedia.org/wiki/Special:FilePath/Amravati-Montage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.7
"Amravati","http://dbpedia.org/resource/Amravati",1031100,"India","http://en.wikipedia.org/wiki/Special:FilePath/Amravati-Montage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.9
"Amravati","http://dbpedia.org/resource/Amravati",1031100,"India","http://en.wikipedia.org/wiki/Special:FilePath/Amravati-Montage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",1.7
"Amravati","http://dbpedia.org/resource/Amravati",1031100,"India","http://en.wikipedia.org/wiki/Special:FilePath/Amravati-Montage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",2.3
"Amravati","http://dbpedia.org/resource/Amravati",1031100,"India","http://en.wikipedia.org/wiki/Special:FilePath/Amravati-Montage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",14.2
"Amravati","http://dbpedia.org/resource/Amravati",1031100,"India","http://en.wikipedia.org/wiki/Special:FilePath/Amravati-Montage.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",79.8
"Tiruchirappalli","http://dbpedia.org/resource/Tiruchirappalli",1022518,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Trichy_montage1.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.4
"Tiruchirappalli","http://dbpedia.org/resource/Tiruchirappalli",1022518,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Trichy_montage1.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.7
"Tiruchirappalli","http://dbpedia.org/resource/Tiruchirappalli",1022518,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Trichy_montage1.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",0.9
"Tiruchirappalli","http://dbpedia.org/resource/Tiruchirappalli",1022518,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Trichy_montage1.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",1.7
"Tiruchirappalli","http://dbpedia.org/resource/Tiruchirappalli",1022518,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Trichy_montage1.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",2.3
"Tiruchirappalli","http://dbpedia.org/resource/Tiruchirappalli",1022518,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Trichy_montage1.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",14.2
"Tiruchirappalli","http://dbpedia.org/resource/Tiruchirappalli",1022518,"India","http://commons.wikimedia.org/wiki/Special:FilePath/Trichy_montage1.jpg?width=300","http://dbpedia.org/resource/India","http://dbpedia.org/resource/Indian_rupee",79.8
"Mandalay","http://dbpedia.org/resource/Mandalay",1022487,"Myanmar","http://commons.wikimedia.org/wiki/Special:FilePath/Mandalay_street.jpg?width=300","http://dbpedia.org/resource/Myanmar","http://dbpedia.org/resource/Burmese_kyat","http://dbpedia.org/resource/Theravada"
"Mandalay","http://dbpedia.org/resource/Mandalay",1022487,"Myanmar","http://commons.wikimedia.org/wiki/Special:FilePath/Mandalay_street.jpg?width=300","http://dbpedia.org/resource/Myanmar","http://dbpedia.org/resource/Burmese_kyat","http://dbpedia.org/resource/Buddhism"
"Kathmandu","http://dbpedia.org/resource/Kathmandu",1003285,"Nepal","http://commons.wikimedia.org/wiki/Special:FilePath/Kathmandu_sites_collage.jpg?width=300","http://dbpedia.org/resource/Nepal","http://dbpedia.org/resource/Nepalese_rupee",0.4
"Kathmandu","http://dbpedia.org/resource/Kathmandu",1003285,"Nepal","http://commons.wikimedia.org/wiki/Special:FilePath/Kathmandu_sites_collage.jpg?width=300","http://dbpedia.org/resource/Nepal","http://dbpedia.org/resource/Nepalese_rupee",0.5
